Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
25/03/2021,201285-12 Interactive LLC-www.perkspot.com,22,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,201285,12 Interactive LLC,www.perkspot.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1773960-Tuck.com LLC-tuck.com,16,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1773960,"Tuck.com, LLC",tuck.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,140995-Savings.com Inc-www.savings.com,10,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,389818-VigLink Inc.-www.viglink.com,9,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,389818,"VigLink, Inc.",www.viglink.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,2284878-Tuck.com LLC-www.sleepfoundation.org/,9,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2284878,"Tuck.com, LLC",www.sleepfoundation.org/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,7,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,748814-Reviewed.com-www.reviewed.com,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,748814,Reviewed.com,www.reviewed.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1238556-YIELDKIT GmbH-yieldkit.com,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,213636-SurfMyAds.com-www.promocodes.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,213636,SurfMyAds.com,www.promocodes.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1413766-LinkGains (HK) Limited-www.hotdeals.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1772040-Meredith Corporation-www.realsimple.com/,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1772040,Meredith Corporation,www.realsimple.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,136482-Vertive LLC (Offers.com LLC.)-offers.com,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,136482,"Vertive, LLC (Offers.com, LLC.)",offers.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1140999-Chichihaha Limited-www.couponbirds.com,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1242889-RIZKNOWS LLC-www.rizknows.com,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,2029250-CNN Interactive Group-www.cnn.com/cnn-underscored/,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2029250,CNN Interactive Group,www.cnn.com/cnn-underscored/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,721112-For Me To Coupon-www.fmtc.co,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,721112,For Me To Coupon,www.fmtc.co,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,745788-digidip GmbH-digidip.net,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,930703-Antifragile Fit-antifragile.fit,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,930703,Antifragile Fit,antifragile.fit,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1372745-SavvyShop-savvyshopworld.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1372745,SavvyShop,savvyshopworld.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,2316883-HigherDOSE LLC-higherdose.com/,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2316883,HigherDOSE LLC,higherdose.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1250612-Refermate LLC-www.refermate.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1250612,"Refermate, LLC",www.refermate.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1393373-CPAR Media Corp-www.coupongrind.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1393373,CPAR Media Corp,www.coupongrind.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1418817-MK INFOTECH LIMITED-www.anycodes.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1418817,MK INFOTECH LIMITED,www.anycodes.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1519404-Mariano Cordoba-marianocordoba.me,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1538097-Wildfire Systems Inc.-wildfire-corp.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1538097,"Wildfire Systems, Inc.",wildfire-corp.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,1778626-Syed Hammad Hussain-www.couponsvolcano.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1778626,Syed Hammad Hussain,www.couponsvolcano.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
25/03/2021,2158274-Guillaume Jutras-Dornier-www.toptensitereviews.club,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2158274,Guillaume Jutras-Dornier,www.toptensitereviews.club,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1088116-Business Insider Inc.-www.businessinsider.com,52,$478.45 ,0,$478.45 ,2,0,$95.69 ,3.85,$184.02 ,$239.23 ,1088116,"Business Insider, Inc.",www.businessinsider.com,2,0,0,0,0,0,$95.69 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$19.14 
26/03/2021,725033-ID.me Inc.-shop.id.me,51,$398.40 ,0,$398.40 ,2,0,$11.96 ,3.92,$23.45 ,$199.20 ,725033,"ID.me, Inc.",shop.id.me,2,0,0,0,0,0,$11.96 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.40 
26/03/2021,445875-Demand.io-knoji.com,16,$324.80 ,0,$324.80 ,2,0,$9.74 ,12.5,$60.88 ,$162.40 ,445875,Demand.io,knoji.com,2,0,0,0,0,0,$9.74 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$1.95 
26/03/2021,2316883-HigherDOSE LLC-higherdose.com/,2,$135.00 ,0,$135.00 ,1,0,$13.50 ,50,$675.00 ,$135.00 ,2316883,HigherDOSE LLC,higherdose.com/,1,0,0,0,0,0,$13.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.70 
26/03/2021,314743-Skimbit Ltd-skimlinks.com,137,$115.00 ,0,$115.00 ,1,0,$17.25 ,0.73,$12.59 ,$115.00 ,314743,Skimbit Ltd,skimlinks.com,1,0,0,0,0,0,$17.25 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$3.45 
26/03/2021,1584217-Trends Green-topnaturalmattresses.com,35,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1584217,Trends Green,topnaturalmattresses.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1773960-Tuck.com LLC-tuck.com,23,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1773960,"Tuck.com, LLC",tuck.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,201285-12 Interactive LLC-www.perkspot.com,10,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,201285,12 Interactive LLC,www.perkspot.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,10,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,140995-Savings.com Inc-www.savings.com,8,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1772040-Meredith Corporation-www.realsimple.com/,8,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1772040,Meredith Corporation,www.realsimple.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,389818-VigLink Inc.-www.viglink.com,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,389818,"VigLink, Inc.",www.viglink.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,748814-Reviewed.com-www.reviewed.com,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,748814,Reviewed.com,www.reviewed.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,2284878-Tuck.com LLC-www.sleepfoundation.org/,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2284878,"Tuck.com, LLC",www.sleepfoundation.org/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1238556-YIELDKIT GmbH-yieldkit.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1413766-LinkGains (HK) Limited-www.hotdeals.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,136482-Vertive LLC (Offers.com LLC.)-offers.com,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,136482,"Vertive, LLC (Offers.com, LLC.)",offers.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,514792-CBS Interactive Inc.-www.cnet.com,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,745788-digidip GmbH-digidip.net,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,154911-CouponCabin LLC-www.couponcabin.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,742098-adgoal GmbH-www.adgoal.net,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1250612-Refermate LLC-www.refermate.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1250612,"Refermate, LLC",www.refermate.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1307407-VerticalScope Inc.-thesleepjudge.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1307407,VerticalScope Inc.,thesleepjudge.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1372745-SavvyShop-savvyshopworld.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1372745,SavvyShop,savvyshopworld.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1578665-Mattress Advisor LLC-sleepopolis.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1663605-GSG North America LLC-coupons.businessinsider.com/,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1663605,GSG North America LLC,coupons.businessinsider.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,2053730-WW Affiliate-www.yourbestmattress247.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2053730,WW Affiliate,www.yourbestmattress247.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,2292146-Olymp Technologies Inc-honestbrandreviews.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2292146,Olymp Technologies Inc,honestbrandreviews.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,213636-SurfMyAds.com-www.promocodes.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,213636,SurfMyAds.com,www.promocodes.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1140999-Chichihaha Limited-www.couponbirds.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1225169-Vox Media LLC-www.voxmedia.com/a/vm,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1225169,"Vox Media, LLC",www.voxmedia.com/a/vm,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1242889-RIZKNOWS LLC-www.rizknows.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1519404-Mariano Cordoba-marianocordoba.me,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
26/03/2021,1693896-Karen Shopoff Rooff-www.wellbalancedwomen.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1693896,Karen Shopoff Rooff,www.wellbalancedwomen.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,947175-Mattress Advisor LLC-mattressclarity.com,14,$697.00 ,0,$697.00 ,2,0,$104.55 ,14.29,$746.79 ,$348.50 ,947175,Mattress Advisor LLC,mattressclarity.com,2,0,0,0,0,0,$104.55 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$20.91 
29/03/2021,431460-COUPONISM INC.-www.couponism.com/,6,"$1,121.00 ",0,"$1,121.00 ",4,0,$56.05 ,66.67,$934.17 ,$280.25 ,431460,COUPONISM INC.,www.couponism.com/,4,0,0,0,0,0,$56.05 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$11.21 
29/03/2021,389818-VigLink Inc.-www.viglink.com,244,$333.20 ,0,$333.20 ,2,0,$49.98 ,0.82,$20.48 ,$166.60 ,389818,"VigLink, Inc.",www.viglink.com,2,0,0,0,0,0,$49.98 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$10.00 
29/03/2021,1441104-NonBiased Inc.-nonbiasedreviews.com,1,$385.20 ,0,$385.20 ,1,0,$38.52 ,100,"$3,852.00 ",$385.20 ,1441104,NonBiased Inc.,nonbiasedreviews.com,1,0,0,0,0,0,$38.52 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.70 
29/03/2021,2134380-naeem mohammad-www.simplecodez.com/,1,$499.00 ,0,$499.00 ,1,0,$24.95 ,100,"$2,495.00 ",$499.00 ,2134380,naeem mohammad,www.simplecodez.com/,1,0,0,0,0,0,$24.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$4.99 
29/03/2021,1250612-Refermate LLC-www.refermate.com,4,$299.00 ,0,$299.00 ,1,0,$14.95 ,25,$373.75 ,$299.00 ,1250612,"Refermate, LLC",www.refermate.com,1,0,0,0,0,0,$14.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.99 
29/03/2021,1375544-REE SOLUTIONS INC-www.reecoupons.com,3,$274.00 ,0,$274.00 ,1,0,$13.70 ,33.33,$456.67 ,$274.00 ,1375544,REE SOLUTIONS INC,www.reecoupons.com,1,0,0,0,0,0,$13.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.74 
29/03/2021,927360-Coupon Gents LLC-coupongents.us,5,$269.10 ,0,$269.10 ,1,0,$13.46 ,20,$269.20 ,$269.10 ,927360,"Coupon Gents, LLC",coupongents.us,1,0,0,0,0,0,$13.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.69 
29/03/2021,1140999-Chichihaha Limited-www.couponbirds.com,5,$269.10 ,0,$269.10 ,1,0,$13.46 ,20,$269.20 ,$269.10 ,1140999,Chichihaha Limited,www.couponbirds.com,1,0,0,0,0,0,$13.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.69 
29/03/2021,445875-Demand.io-knoji.com,5,$99.00 ,0,$99.00 ,1,0,$4.95 ,20,$99.00 ,$99.00 ,445875,Demand.io,knoji.com,1,0,0,0,0,0,$4.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.99 
29/03/2021,314743-Skimbit Ltd-skimlinks.com,12,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,314743,Skimbit Ltd,skimlinks.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1422007-Christiaan Moberg-www.slumbersearch.com,7,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1422007,Christiaan Moberg,www.slumbersearch.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,967949-Common News Update LLC-www.commonnewsupdate.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,967949,"Common News Update, LLC",www.commonnewsupdate.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1238556-YIELDKIT GmbH-yieldkit.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,512696-MyPoints.com Inc.-www.mypoints.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,512696,"MyPoints.com, Inc.",www.mypoints.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,742098-adgoal GmbH-www.adgoal.net,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1052535-ZYMSOL-www.dealsdir.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1052535,ZYMSOL,www.dealsdir.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1393373-CPAR Media Corp-www.coupongrind.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1393373,CPAR Media Corp,www.coupongrind.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
