Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,08/04/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United Kingdom,GBR,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,1970398426,2716894254,533353862.9,-2411629487,-7448453414,-3465069948,-1380238419,145041980.6,2163486629,-782636743.7,6861992455,14126907664,7984708625,5291692208,1833423998,3314271039,-1323753957,-12589592392,-35326156228,-43108544486,-38810922317,-19021852919,-23204209131,-17721103947,-10025834772,-13436363557,-10328612316,-1402652031,-5272998683,-42391218804,-36125667469,-32278512230,-37522660558,-37154484845,-56003771859,-48422781350,-76468853469,-1.05593E+11,-1.13912E+11,-77811424462,-76851029459,-50913630313,-94562735700,-1.33913E+11,-1.57441E+11,-1.52636E+11,-1.46432E+11,-98075856296,-1.12484E+11,-76873708618,-73658364680
United Kingdom,GBR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3176.5,3683.5,3484.3,3734.7,3750.1,3544.7,3828.7,3446.5,3670.8,3568.9,3926.2,4083.1,4077.7,4369.1,3812.4,3599.2,4513.3,4522.5,4497.2,4944.2,4933.1,5439,5377.5,6590.9,5592.1,6083.1,5506.1,5399.4,5866.7,6170.9,6466,6326.9,6428.6,6556.8,6872.6,7299.9,6695.8,6661.4,7043.3,7164.8,6291.1,7076.9,7032.8,7031.8,7196.5,7278.6,6632.3,7420.2,7029.6,6953,6984.7,6215.1,6631.6,7696.5,7980.9,7022.6,7229,6788.7,,
United Kingdom,GBR,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.067871,,,,,,,,,,2897.067871,,,,,,,,,,2897.067871,,,,,,,,,,
United Kingdom,GBR,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,3.186127242,6.361071106,5.537878702,-1.623357184,-0.133355872,0.492519799,-0.397558405,5.352307301,4.366238272,-0.084506825,0.162723607,1.092025085,4.196410302,2.315059624,3.885343322,6.463586359,5.503663317,7.75705272,3.490180112,0.974973266,-2.06319372,1.576371188,4.335807649,3.519211783,2.163891975,3.696164108,5.074911646,4.217577918,4.410176492,4.386106948,3.045283174,3.189017103,3.267078161,2.971455963,2.135361266,1.630314377,2.1932014,-0.183347054,-2.671914789,1.734146702,-0.151424403,1.782038906,2.329120843,2.629748431,3.59821101,3.678772752,1.629927058,2.358433919,1.265011587,-10.47425364
United Kingdom,GBR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053365731,1.032994319,1.00837495,0.939715972,0.892257975,0.80974761,0.764608785,0.749690899,0.747822028,0.745286915,0.719824638,0.715863778,0.704813349,0.705829257,0.674895031,0.703401719,0.577453927,0.50720015,0.500825783,0.555730987,0.538961843,0.509550308,0.515480993,0.480660446,0.463262754,0.452251127,0.441494877,0.432382707,0.430140603,0.428446575,
United Kingdom,GBR,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52890,330960,1356481,3113702.33,6123907,9898653,13013000,15606000,17310023,17877223,19151508,20588901,21685668,23039803,23729800,24663109,25473619,26043431,26587110,26871963,27490258
United Kingdom,GBR,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.96666667,86.76666667,86.8,86.8,
United Kingdom,GBR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27154,22725,23638,22941,20439,,16115,16265,15058,16545,16616,17910,27300,43986,58959,77935,
United Kingdom,GBR,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,34.6,34.6,34.2,34.9,36.1,36.2,35,34.7,33.5,32,30.9,30.7,30,30.6,
United Kingdom,GBR,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.3,0.3,0.1,0.1,0,0,0,
United Kingdom,GBR,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746864855,,,,,,,0.764,0.758337796,,0.764961004
United Kingdom,GBR,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,3583000000,3954000000,5067000000,6447000000,7898000000,9091000000,10559000000,12360000000,15805000000,18064000000,20342000000,22245000000,23631000000,24259000000,25420000000,24937000000,26586000000,29021000000,31748000000,36225000000,41199000000,46596000000,55796000000,30154678288,32016696165,31493452172,33992914339,37558066420,40757383588,43437182652,48538247885,51788932028,58151354463,63343550929,68002723606,72929184108,82779167248,89378940364,90329251955,90322043943,93893002143,99346178958,1.03522E+11,1.0259E+11,1.03404E+11,1.03416E+11,1.07648E+11,1.17344E+11,
United Kingdom,GBR,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,5991000000,6322000000,7551000000,9234000000,10968000000,12640000000,14103000000,16858000000,23291000000,25738000000,30700000000,33478000000,37027000000,41617000000,44893000000,45617000000,52078000000,54664000000,57422000000,63984000000,68545000000,70581000000,78331000000,89027000000,95671000000,1.02298E+11,1.09395E+11,1.18549E+11,1.24257E+11,1.26177E+11,1.31928E+11,1.39511E+11,1.47497E+11,1.50621E+11,1.5907E+11,1.68094E+11,1.65155E+11,1.53681E+11,1.75641E+11,1.93599E+11,1.9868E+11,2.08224E+11,2.1896E+11,2.25918E+11,2.36171E+11,2.4506E+11,2.53468E+11,2.60641E+11,
United Kingdom,GBR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85954E+11,1.89173E+11,2.04338E+11,2.49926E+11,3.01656E+11,3.73411E+11,3.95816E+11,4.28242E+11,4.60507E+11,4.44079E+11,4.66829E+11,4.38423E+11,4.69593E+11,4.94806E+11,5.64197E+11,6.16454E+11,6.43418E+11,6.92055E+11,8.78375E+11,1.06678E+12,1.30872E+12,1.58095E+12,1.69944E+12,1.69545E+12,1.97765E+12,2.01581E+12,2.29425E+12,,,,
United Kingdom,GBR,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,29.64251577,28.30181884,43.58824138,42.37425198,41.70299849,41.57179783,40.80358985,46.45263672,47.04454343,26.40179694,42.13329415,39.7321722,37.59367561,37.88202662,37.2588821,37.16254553,31.33796833,24.16122958,22.73025696,19.9538817,19.39431585,4.627162421,4.87561649,4.179244027,3.243732454,4.47107024,3.150049597,2.605243824,1.595947396,2.951393792,4.211326467,3.662692178,2.59636699,2.492179265,5.412804148,4.922951427,4.914447136,4.011925445,2.523143928,2.681747075,0.497769686,1.020644943,1.896103285,1.189155297,1.766864858,1.522802746,0.187577621,-0.343967999,0.286410901,13.15043395,17.2823205,22.96201074,27.65638131,26.90328481,28.45086337,27.25055446,30.28957106,28.65426917,26.74389941,26.97058418,41.91195394
United Kingdom,GBR,Net domestic credit (current LCU),FM.AST.DOMS.CN,11528000000,11886000000,15782000000,16946000000,18395000000,19616000000,20095000000,22308000000,24517000000,24334000000,25484000000,26161000000,33790000000,42595000000,50043000000,54067000000,56757000000,55556000000,64453000000,72632000000,84402000000,1.08624E+11,1.26554E+11,1.43181E+11,1.68633E+11,1.92842E+11,2.25224E+11,3.95227E+11,4.81151E+11,6.02871E+11,6.74265E+11,6.89757E+11,7.05172E+11,7.30176E+11,7.91867E+11,8.76879E+11,9.61477E+11,1.01559E+12,1.05261E+12,1.13088E+12,1.27066E+12,1.38706E+12,1.51391E+12,1.65111E+12,1.84345E+12,2.03044E+12,2.27959E+12,2.63605E+12,3.06087E+12,3.19513E+12,3.25836E+12,3.22364E+12,3.2387E+12,3.15404E+12,3.06559E+12,3.04336E+12,3.25491E+12,3.41331E+12,3.47261E+12,3.57663E+12,4.00232E+12
United Kingdom,GBR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.23542286,28.87330555,28.87330555,,
United Kingdom,GBR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,31.41587786,31.14956818,30.73216526,30.35141473,30.00522407,29.66631921,29.35840691,29.05800676,28.77598408,28.51791114,28.26738288,28.00152168,27.70398137,27.4509829,27.23625481,27.04306564,26.85639827,26.67454979,26.48433255,26.27408551,26.05827097,25.91435601,25.92751017,25.92284168,25.88633221,25.83242046,25.77773667,25.72836016,25.676978,25.61619222,25.54600119,25.54021995,25.55923628,25.58625195,25.60999603,25.63158846,25.65624465,25.68030045,25.69617653,25.70164314,25.70146522,25.70808536,25.76059223,25.80234064,25.8177561,25.80241527,25.77487698,25.85986313,25.94399388,26.03621411,26.12261201,26.20969158,26.29891124,26.39491321,26.47444213,26.53984409,26.61543822,26.71268361,26.83045848,26.9586882,27.08305683
United Kingdom,GBR,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,26.11422093,25.04971247,25.44253955,24.96190702,22.87190645,21.52353695,19.75564974,18.29835212,18.09370789,17.58427154,18.05959068,17.23027375,18.14150473,17.42181709,18.43542559,17.9643006,17.87033696,18.21417727,17.97752809,18.14096082,18.44411723,18.74988726,18.91522418,19.27622692,19.1147973,20.04453113,19.97024983,19.08909905,18.3469395,17.50196415,17.46179548,18.56897968,18.50532508,19.52497644,20.1449026,19.72823548,21.07255284,20.36266291,20.55672024,19.90361352,19.550993,19.61571498,19.131338,18.79156803,19.41200766,18.68210487,17.85251535,17.42591349,19.61536947,20.26256205,21.76338584,19.06586389,20.13113477,20.82758927,19.06139663,,,,,,
United Kingdom,GBR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,33.81815738,34.23959365,34.73733999,36.53387508,31.67324042,30.55762132,26.56935275,27.26706219,26.78046862,27.39779186,30.84027622,31.23922015,33.96317168,34.11236045,34.43088298,34.23273309,36.60781265,35.96553561,38.74966143,38.65476726,43.35336087,43.264006,47.13206777,51.0840708,50.88144557,52.44151715,52.7048619,52.68081223,52.39391877,67.10258646,66.6955517,68.23286052,72.56442489,72.63290343,70.76310144,72.38244514,73.81713555,73.16223067,74.41185949,,,,,,,,,,,,
United Kingdom,GBR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569182393,0.570354963,0.538513194,0.501699438,0.468528396,0.438295006,0.426226363,0.388585424,0.379033481,0.363867302,0.340035424,0.331202135,0.307302713,0.299389308,0.282000496,0.273309178,0.25546123,0.241744387,0.225774146,0.212102869,0.209859015,0.187949649,0.190384441,0.175661925,0.154437353,0.143279725,0.129376115,0.119602771,0.113481444,,
United Kingdom,GBR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67855715,8.300411715,8.363588068,8.485756258,8.744180607,8.950399422,8.788885075,9.487895023,9.690644176,9.955161812,10.27938068,10.45439931,10.91698605,11.05827728,11.36766803,11.60817116,12.10850055,12.84837602,13.01842636,13.22263399,13.0463558,14.27558033,14.05077534,14.48332126,15.92877113,16.29256124,,,,,
United Kingdom,GBR,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.657871281,5.924850844,5.877442702,5.784632537,5.604070688,5.475482918,5.563111248,5.243728851,5.122968917,4.980916122,4.817936878,4.705682216,4.489989819,4.419462289,4.293607104,4.188195306,4.012097379,3.769392992,3.728649409,3.668941727,3.740167958,3.400856793,3.465200612,3.352831074,3.068878182,3.017314468,,,,,
United Kingdom,GBR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,0.096900941,0.121771791,0.132092679,0.112698413,0.150806021,0.131378008,0.131968284,0.121721902,0.075372919,0.066709694,0.049033456,0.053179346,0.058310182,0.048387803,0.054712874,0.066182186,0.062137691,0.067065812,0.084381263,0.090017038,0.083525697,0.074412733,0.062832087,0.056405511,0.054217768,0.061272691,0.051367409,0.054732783,0.062563189,0.058482897,0.048893714,0.057295308,0.057100535,0.044300565,0.055105491,0.049957861,0.048501437,0.042692046,0.048752472,0.04348455,0.071579471,0.074870408,0.054005753,0.07454666,0.101012206,0.076771529,0.08875541,0.083627722,0.0962742,0.115341499,0.113871833,0.135982013,0.122996534,0.139869093,0.138378932,0.144929263,0.123164426,,,,
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,49.64518037,50.85003733,48.14674165,49.09958056,50.22261429,45.16396333,43.13401792,40.32208353,37.3025439,39.04718659,38.8769796,36.58901922,33.01285847,29.25000153,28.23181847,25.80165605,22.01861716,21.73869706,23.70255448,24.59732005,24.06209271,22.47955806,22.04377663,21.49288204,20.99284117,20.11209206,18.80934611,18.03426327,16.94703552,14.12977476,14.60770538,14.1866544,13.39608106,12.8235759,12.98138856,12.09384298,10.47003044,9.556720392,10.43467095,8.555236603,8.883096744,9.442402241,9.523760637,8.820163336,8.528063657,8.679691315,8.236639637,8.021206996,7.662251698,8.027429363,5.969558305
United Kingdom,GBR,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,-11999990.42,-1613180552,255506646.5,-1260910265,-5246493759,690317822.1,-882500664.6,-3141714138,2197928873,-1748317816,4784919733,8930164442,13077366304,8501251233,14243522234,17546886462,-3393537737,-68320904255,-32453773618,33715961159,6106006797,38680410247,33077939199,89915828291,-78480400273,2905678029,25371754221,41346954384,18073369968,-1.53978E+11,-1.59804E+11,1.82508E+11,-63527997041,-1.46313E+11,-2048360125,-74638678538,1.28408E+11,-1.53228E+11,-7.62911E+11,-2.04624E+11,-1.96601E+11,-2.19929E+11,2.80814E+11,-2.84751E+11,16514080401,-2.3245E+11,-2.08409E+11,-1.24479E+11,-3.6208E+11,44242126819,-11185824425
United Kingdom,GBR,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,283199773.8,299450940.3,344806903.4,392037160.4,465540514.7,529813644,532968474.5,573322721.2,698415871.7,753020243.4,924694770.4,900259104.2,810989857.9,827232728.5,903266514.8,807266041.8,1035088153,1938146289,2331718495,2600777859,3574748480,3370457081,3577319474,3603459888,4472337548,5198358488,6320330299,6137005611,6652282989,6876242876,6231366101,6337780662,8034673756,8315099546,9064530946,10255650199,10205648046,9160857690,10800615261,10159394286,10491597033,11470409313,10205919877,10922676495,12490112662,13122889841,12155083351,12839465034,15126540255,17487847598,16043016247
United Kingdom,GBR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183648.9219,,,,,,,,,,183648.9219,,,,,,,,,,183648.9219,,,,,,,,,,
United Kingdom,GBR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,81.84185508,81.75505311,81.62278345,81.44091266,80.95316827,80.80849833,80.82503203,80.29595337,80.10581573,77.91096598,77.88616542,77.52655727,77.27855165,77.03881288,76.81147439,76.74947299,76.42706568,76.37746456,76.26999545,76.34026371,75.72438309,75.56317943,75.29450668,75.2366387,75.09610218,74.93903195,74.88116397,76.15012607,75.66651511,75.24077212,74.9927665,74.69102633,72.47550944,71.95883107,71.83482826,72.31017236,72.68631422,72.40937461,71.17347993,70.11945604,70.07398834,70.16905717,70.08638862,70.47906419,70.08638862,73.73207126,72.9425867,73.0955235,71.6116232,71.19414707,70.94614145,71.02054313,71.30244286,71.22721448,70.83867234,71.71488364,72.19506675,71.71852023,,
United Kingdom,GBR,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,26,,,,,,,29,,,,,,,,,,,,,,,,,,,,,1,
United Kingdom,GBR,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2.521057161,2.019986848,1.764355685,1.720945431,1.662390806,1.786752538,2.815591096,2.835895792,2.449785587,2.639587532,2.428773051,2.06532308,1.866820787,2.218568665,2.175579884,1.958191126,1.776793724,1.625233186,1.760938617,1.80177363,1.599658371,1.324134829,1.450465215,1.484536397,1.5304117,1.479454761,1.698629625,1.613419504,1.682367292,1.75747129,1.815045828,1.685396968,1.948985414,2.565298181,2.803536855,2.601444792,2.556837057,2.60865529,1.709587151,2.036135392,2.025428945,2.230409653,1.983372308,2.416418689,2.553996786,2.280083881,2.153962502,2.645189193,3.051964908,3.402857017,4.022496494,4.158981764,4.818353467,4.800219137,6.48777244,7.23174067,5.687307821,6.167582298,6.958935294,7.662380085,
United Kingdom,GBR,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,14.68665898,14.8911789,16.85576892,17.51905965,14.07909811,16.10818139,15.81860755,15.92568565,19.83963873,22.47925755,25.38989549,27.08069028,28.18121264,29.57636932,30.00507022,31.00377881,35.65459826,39.7218416,40.81675623,41.32428062,41.02263435,39.78586215,40.64980857,40.48634722,39.85602708,39.86658934,37.55274896,37.78764228,38.9892151,41.52497086,41.66879344,41.05948873,41.00372582,40.64064605,39.39442915,38.70915803,37.00833929,37.73857521,36.74638471,34.33669651,33.59340751,31.51069753,31.58906433,29.79664025,29.85266824,30.49614212,30.74180514,29.49959641,27.21816201,26.75899561,10.51928897
United Kingdom,GBR,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,13034000000,12729000000,12958000000,13969000000,15966000000,16128000000,16663000000,17800000000,18960000000,19961000000,21871000000,23858000000,27661000000,38528000000,54190000000,53341000000,55744000000,63191000000,75813000000,99600000000,1.15545E+11,1.02708E+11,99646000000,1.0008E+11,1.04725E+11,1.08957E+11,1.2633E+11,1.54407E+11,1.8934E+11,1.97731E+11,2.22977E+11,2.09947E+11,2.21551E+11,2.09318E+11,2.34076E+11,2.6725E+11,2.87332E+11,3.07518E+11,3.21231E+11,3.24899E+11,3.39643E+11,3.40963E+11,3.60333E+11,3.94573E+11,4.69732E+11,5.21919E+11,6.15683E+11,6.44565E+11,6.686E+11,5.2286E+11,5.92271E+11,6.80939E+11,7.0284E+11,6.6216E+11,6.94126E+11,6.30003E+11,6.36731E+11,6.41002E+11,6.72267E+11,6.95798E+11,6.34742E+11
United Kingdom,GBR,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Urban population,SP.URB.TOTL,41104656,41381472,41661202,41900114,42098400,42294196,42452048,42603817,42733856,42833742,42925829,43056861,43295638,43470962,43590038,43677888,43757644,43833733,43925435,44054299,44195960,44271630,44228171,44215089,44257473,44329755,44404206,44470325,44540723,44628280,44733264,44855736,45011752,45154426,45304828,45459651,45610451,45762480,45931122,46119137,46319551,46557334,46930583,47323791,47767769,48269624,48798541,49351705,49913475,50463084,51030310,51600211,52130345,52650595,53209683,53802927,54382825,54923317,55426598,55909924,56395647
United Kingdom,GBR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.25524,725.70233,853.49869,894.86867,918.9098,934.29414,1140.06267,1061.34473,1188.21523,1255.49029,1349.98182,1305.4251,,,,
United Kingdom,GBR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2374363,2406443,2436535,2461898,2484996,2510639,2567102,2624365,2678836,2727555,2771633,2847584,2914433,2970952,3018228,3058260,3125950,3185841,3236838,3275312,3296900,3329227,3338921,3339701,3345947,3362770,3412850,3468195,3523218,3569689,3603437,3655378,3692483,3718118,3738166,3755202,3791896,3824181,3854731,3884749,3914490,3962589,4009502,4055989,4104458,4155835,4236660,4316128,4400309,4497882,4616984,4746393,4890079,5040147,5185169,5316321,5429583,5521639,5600012,5677871,5765048
United Kingdom,GBR,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.964715562,6.881889794,6.716348027,6.498988612,6.283102982,6.103842805,5.939805848,5.810179308,5.709823552,5.628887757,5.561214814,5.521456949,5.505879774,5.511837693,5.532696914,5.562936345,5.604481927,5.642454617,5.697404875,5.800287432,5.964524933,6.184248405,6.47575146,6.782076673,7.010479797,7.102508747,7.05591206,6.882412923,6.644061632,6.439998656,6.331647917,6.298556665,6.342890955,6.45421188,6.609577403,6.789906883,6.99001297,7.220305816,7.452250201,7.647950193,7.786052449,7.865483874,7.889446485,7.861869271,7.792067119,7.687819373,7.493419953,7.261516156,7.011462679,6.778034515,6.593528211,6.476902529,6.402796709,6.366805399,6.36081028,6.379634914,6.421453488,6.489623035,6.572546061,6.653597914,6.721370909
United Kingdom,GBR,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.686781856,7.562992603,7.324575821,7.018334311,6.737704128,6.56280656,6.495626131,6.511795819,6.590740275,6.707298931,6.853623595,7.074083222,7.323867709,7.579285757,7.797451409,7.93789549,8.028869475,8.042079428,7.986325056,7.875210921,7.714449657,7.515339405,7.271302457,6.999127673,6.72256205,6.461710278,6.227401383,6.022702448,5.849275449,5.717425552,5.643721023,5.633867157,5.679896511,5.768770045,5.87195431,5.964090191,6.032273014,6.089377605,6.142245484,6.189650878,6.2222432,6.246147123,6.232607233,6.191660468,6.129085076,6.045218422,5.974691327,5.88100241,5.77846529,5.674693827,5.57010897,5.483142073,5.388584574,5.29167049,5.214286377,5.182978798,5.241765074,5.336652567,5.451400613,5.55694791,5.631240229
United Kingdom,GBR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.9323388,68.0109744,68.08961,68.3359524,68.5822948,68.8286372,69.0749796,69.321322,69.5452526,69.7691832,69.9931138,70.2170444,70.440975,70.7543916,71.0678082,71.3812248,71.6946414,72.008058,72.5013582,72.9946584,73.4879586,73.9812588,74.474559,74.9452006,75.4158422,75.8864838,76.3571254,76.827767,77.3563068,77.8848466,78.4133864,78.9419262,79.470466,79.8655138,80.2605616,80.6556094,81.0506572,81.445705,81.8244636,82.2032222,82.5819808,82.9607394,83.339498,83.6521016,83.9647052,84.2773088,84.5899124,84.902516,85.2317318,85.5609476,85.8901634,86.2193792,86.548595,86.6324312,86.7162674,86.8001036,86.8839398,86.967776,87.1876336,87.4074912,
United Kingdom,GBR,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,4.5,5,3.5,3.599999905,5.400000095,7,7.300000191,7,6.5,8.300000191,12.89999962,13.10000038,11.98999977,11.52000046,11.84000015,11.94999981,11.44999981,9.279999733,7.619999886,7.239999771,9.430000305,11.57999992,12.36999989,11.40999985,10.07999992,9.659999847,8.079999924,6.880000114,6.78000021,6.139999866,5.179999828,5.610000134,5.429999828,4.940000057,5.139999866,5.690000057,5.519999981,6.059999943,8.489999771,8.569999695,8.640000343,8.319999695,7.949999809,6.360000134,5.449999809,4.920000076,4.429999828,4.050000191,3.920000076,
United Kingdom,GBR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,20.21999931,19.10000038,18.25,18.52000046,16.20999908,13.23999977,10.34000015,10.42000008,13.88000011,15.68000031,17.47999954,16.36000061,15.55000019,14.93999958,13.60000038,12.46000004,12.42000008,12.02999973,10.32999992,10.92000008,11.35999966,10.72000027,12.73999977,13.93000031,14.27999973,15.02000046,19.12000084,19.87999916,21.29000092,21.20999908,20.68000031,16.95000076,14.63000011,13.01000023,12.10999966,11.30000019,11.15999985,
